sep=,
"Time","GPU 2","GPU 2","GPU 1","GPU 1","GPU 1","GPU 1","GPU 3","GPU 3","GPU 3","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 2","GPU 3","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 2","GPU 2","GPU 1","GPU 1","GPU 0","GPU 0","GPU 3","GPU 1","GPU 0","GPU 2","GPU 0","GPU 2","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 1","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0"
2025-05-02 22:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-02 23:00:00,41.0,,,56.4,,,72.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.0,41.5,41.5,41.5,42.0,43.0,41.5,90.9,,90.7,,62.0,61.7,126,,,,,
2025-05-02 23:30:00,40.5,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.1,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.9,,88.6,,62.0,61.7,126,,,,,
2025-05-03 00:00:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.4,,88.7,,62.0,61.7,126,,,,,
2025-05-03 00:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,91.1,,88.6,,62.1,61.6,126,,,,,
2025-05-03 01:00:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.9,,88.6,,62.0,61.6,126,,,,,
2025-05-03 01:30:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-03 02:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.5,41.5,90.9,,88.6,,62.0,61.7,126,,,,,
2025-05-03 02:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.6,126,,,,,
2025-05-03 03:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-03 03:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,91.1,,88.6,,62.0,61.6,126,,,,,
2025-05-03 04:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-03 04:30:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.6,126,,,,,
2025-05-03 05:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.0,41.5,90.6,,88.7,,62.0,61.7,126,,,,,
2025-05-03 05:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-03 06:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.5,,39.1,56.5,41.5,42.0,42.0,42.0,43.0,41.5,90.7,,88.7,,62.0,61.7,126,,,,,
2025-05-03 06:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.6,,88.6,,62.0,61.6,126,,,,,
2025-05-03 07:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-03 07:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.5,41.5,90.7,,88.6,,62.0,61.7,126,,,,,
2025-05-03 08:00:00,40.5,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.5,,88.6,,62.0,61.6,126,,,,,
2025-05-03 08:30:00,41.0,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.8,,88.7,,62.0,61.7,126,,,,,
2025-05-03 09:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.6,126,,,,,
2025-05-03 09:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.5,41.5,90.7,,88.6,,62.0,61.7,126,,,,,
2025-05-03 10:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-03 10:30:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-03 11:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-03 11:30:00,41.0,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,42.0,42.0,43.5,41.5,91.1,,89.1,,62.1,61.7,126,,,,,
2025-05-03 12:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.8,,88.6,,62.0,61.7,126,,,,,
2025-05-03 12:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.5,41.5,91.2,,88.6,,62.0,61.6,126,,,,,
2025-05-03 13:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.7,126,,,,,
2025-05-03 13:30:00,40.5,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.6,,88.6,,62.0,61.6,126,,,,,
2025-05-03 14:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,91,,88.7,,62.0,61.6,126,,,,,
2025-05-03 14:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,91.0,,88.6,,62.0,61.7,126,,,,,
2025-05-03 15:00:00,41.0,,,56.4,,,57.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.4,,88.6,,62.0,61.7,125,,,,,
2025-05-03 15:30:00,41.0,,,56.4,,,57.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,42.0,42.0,42.0,43.5,41.5,90.9,,88.6,,62.0,61.7,126,,,,,
2025-05-03 16:00:00,41.0,,,56.4,,,72.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.7,,62.0,61.6,126,,,,,
2025-05-03 16:30:00,40.5,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-03 17:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.0,41.5,91.2,,89.1,,62.0,61.6,126,,,,,
2025-05-03 17:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.9,,88.6,,62.1,61.7,126,,,,,
2025-05-03 18:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-03 18:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.0,41.5,91.2,,89.1,,62.1,61.7,126,,,,,
2025-05-03 19:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-03 19:30:00,40.5,,,56.4,,,72.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-03 20:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.0,41.5,90.8,,88.7,,62.0,61.7,126,,,,,
2025-05-03 20:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,91.1,,88.9,,62.0,61.7,126,,,,,
2025-05-03 21:00:00,41.0,,,56.4,,,57.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,91.0,,88.7,,62.0,61.7,126,,,,,
2025-05-03 21:30:00,41.0,,,56.4,,,57.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.6,,88.7,,62.0,61.6,126,,,,,
2025-05-03 22:00:00,41.0,,,56.4,,,57.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.9,,88.7,,62.0,61.7,126,,,,,
2025-05-03 22:30:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,91.0,,89.7,,62.0,61.7,127,,,,,
2025-05-03 23:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,42.0,42.0,43.0,41.5,90.8,,88.7,,62.1,61.6,126,,,,,
2025-05-03 23:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,57.7,,58.0,,60.1,,39.1,56.5,41.5,42.0,42.0,42.0,43.5,41.5,91.0,,90.6,,62.0,61.6,126,,,,,
2025-05-04 00:00:00,40.5,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.8,,88.6,,62.0,61.6,126,,,,,
2025-05-04 00:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.1,61.7,126,,,,,
2025-05-04 01:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-04 01:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-04 02:00:00,41.0,,,56.4,,,74.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,91.0,,88.8,,62.0,61.7,126,,,,,
2025-05-04 02:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.5,,88.6,,62.0,61.7,125,,,,,
2025-05-04 03:00:00,40.5,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-04 03:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.8,,88.6,,62.0,61.7,126,,,,,
2025-05-04 04:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.5,41.5,90.7,,88.6,,62.0,61.7,126,,,,,
2025-05-04 04:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.7,,62.0,61.6,126,,,,,
2025-05-04 05:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.9,,88.7,,62.0,61.7,126,,,,,
2025-05-04 05:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,42.0,42.0,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-04 06:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.4,,88.6,,62.0,61.6,126,,,,,
2025-05-04 06:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.5,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.7,,88.6,,62.0,61.6,125,,,,,
2025-05-04 07:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.6,126,,,,,
2025-05-04 07:30:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.6,,88.7,,62.1,61.7,126,,,,,
2025-05-04 08:00:00,41.0,,,56.4,,,57.5,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.6,126,,,,,
2025-05-04 08:30:00,40.5,,,56.4,,,59.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-04 09:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.6,126,,,,,
2025-05-04 09:30:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-04 10:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.8,,88.6,,62.0,61.6,126,,,,,
2025-05-04 10:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-04 11:00:00,41.0,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,91.0,,88.7,,62.1,61.6,126,,,,,
2025-05-04 11:30:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.5,41.5,90.5,,88.6,,62.0,61.7,126,,,,,
2025-05-04 12:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,42.0,42.0,43.5,41.5,91.0,,88.8,,62.0,61.7,126,,,,,
2025-05-04 12:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,125,,,,,
2025-05-04 13:00:00,40.5,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.0,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.6,,62.0,61.7,126,,,,,
2025-05-04 13:30:00,40.5,,,56.4,,,72.1,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,88.5,,62.0,61.7,126,,,,,
2025-05-04 14:00:00,40.5,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.0,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.6,126,,,,,
2025-05-04 14:30:00,41.0,,,56.4,,,71.6,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,229,,312,,62.1,61.7,126,,,,,
2025-05-04 15:00:00,40.5,,,56.4,,,72.1,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.4,,88.6,,62.0,61.7,126,,,,,
2025-05-04 15:30:00,40.5,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.0,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.6,,88.7,,62.0,61.7,126,,,,,
2025-05-04 16:00:00,41.0,,,56.4,,,72.1,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,88.6,,62.0,61.6,126,,,,,
2025-05-04 16:30:00,40.5,,,56.4,,,58.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,42.0,41.5,42.0,43.0,41.5,90.7,,88.7,,62.0,61.6,126,,,,,
2025-05-04 17:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,90.8,,88.6,,62.0,61.6,126,,,,,
2025-05-04 17:30:00,41.0,,,56.4,,,57.0,,,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.0,56.5,41.5,41.5,42.0,42.0,43.5,41.5,90.8,,88.8,,62.0,61.7,126,,,,,
2025-05-04 18:00:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.7,,89.1,,62.0,61.6,126,,,,,
2025-05-04 18:30:00,40.5,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.6,,89.1,,62.0,61.7,126,,,,,
2025-05-04 19:00:00,41.0,,,56.4,,,57.5,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.2,,57.6,,59.6,,39.1,56.5,41.5,41.5,42.0,42.0,43.0,41.5,91.1,,88.7,,62.0,61.7,126,,,,,
2025-05-04 19:30:00,41.0,,,56.4,,,58.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,57.1,,57.6,,59.6,,39.1,56.5,41.5,41.5,41.5,42.0,43.0,41.5,90.9,,88.9,,62.0,61.6,126,,,,,
